text,label
Nobody likes The OP.,abuse
I recommend the movie.,clean
SPAM SPAM SPAM SPAM SPAM SPAM,spam_toxic
Everyone learned this new song.,clean
hahaha SPAM SPAM SPAM,spam_toxic
"Go kill yourself, She!",abuse
cry more kid cry more kid,spam_toxic
Nobody likes She.,abuse
You're nothing but a retard.,abuse
uninstall the game lmaooo,spam_toxic
All asians are freaks.,hate_speech
The Food is really interesting.,clean
Your mom are a complete idiot.,abuse
I hope You dies.,abuse
LMAO UR TRASH x100,spam_toxic
Holy damn!,profanity
Holy motherfucker!,profanity
men should be deported.,hate_speech
Are you crappying kidding me?,profanity
He's a complete fuck.,profanity
Just my asshole luck.,profanity
Just my shit luck.,profanity
LMAO UR TRASH!!!,spam_toxic
This New Song is really okay.,clean
cry more kid cry more kid,spam_toxic
You should jump off a bridge.,abuse
"Such freaks, typical of christians.",hate_speech
He's a complete bullshit.,profanity
The Weather is really helpful.,clean
I am so craping tired.,profanity
He's a complete bitch.,profanity
uninstall the game uninstall the game,spam_toxic
That Book is really good.,clean
You are a complete coward.,abuse
She saw the new update.,clean
"Go kill yourself, The OP!",abuse
SPAM SPAM SPAM lmaooo,spam_toxic
We heard about the match.,clean
He recommend working here.,clean
LMAO UR TRASH lmaooo,spam_toxic
git gud trash git gud trash,spam_toxic
We need to get rid of immigrants.,hate_speech
ez pz get rekt!!!,spam_toxic
My friend saw this place.,clean
"I hate immigrants, they are inferior.",hate_speech
All whites are scum.,hate_speech
Everyone recommend the weather.,clean
That Book is really great.,clean
LMAO UR TRASH lmaooo,spam_toxic
Nobody likes This guy.,abuse
They went to this place.,clean
He are a complete loser.,abuse
cry more kid lmaooo,spam_toxic
cry more kid x100,spam_toxic
whites are a disease.,hate_speech
That Book is really awesome.,clean
Are you bullshiting kidding me?,profanity
git gud trash lmaooo,spam_toxic
I don't give a motherfucker.,profanity
"Such freaks, typical of gays.",hate_speech
This New Song is really helpful.,clean
hahaha uninstall the game,spam_toxic
Nobody likes You.,abuse
You're nothing but a ugly piece of trash.,abuse
You will visit working here.,clean
That was a shiting disaster.,profanity
Nobody likes The author.,abuse
Holy asshole!,profanity
"Such inferiors, typical of women.",hate_speech
He learned the new update.,clean
Are you assholeing kidding me?,profanity
All asians are parasites.,hate_speech
We need to get rid of muslims.,hate_speech
Nobody likes Your family.,abuse
Just my asshole luck.,profanity
We need to get rid of jews.,hate_speech
Your mom should jump off a bridge.,abuse
The OP should jump off a bridge.,abuse
I hope The OP dies.,abuse
You're nothing but a idiot.,abuse
Working Here is really helpful.,clean
Just my shit luck.,profanity
We learned the weather.,clean
"Such inferiors, typical of christians.",hate_speech
This fuck is broken.,profanity
Nobody likes Your mom.,abuse
That was a craping disaster.,profanity
I am so assholeing tired.,profanity
"I hate hispanics, they deserve to die.",hate_speech
I don't give a crappy.,profanity
We need to get rid of jews.,hate_speech
I hope Your family dies.,abuse
LMAO UR TRASH LMAO UR TRASH,spam_toxic
LMAO UR TRASH x100,spam_toxic
SPAM SPAM SPAM SPAM SPAM SPAM,spam_toxic
"Such animals, typical of immigrants.",hate_speech
My friend learned the weather.,clean
Holy motherfucker!,profanity
cry more kid lmaooo,spam_toxic
ez pz get rekt!!!,spam_toxic
This is asshole.,profanity
We need to get rid of christians.,hate_speech
All immigrants are invaders.,hate_speech
"Such trash, typical of muslims.",hate_speech
KYS!!!,spam_toxic
Shut up you absolute retard.,abuse
"Such trash, typical of blacks.",hate_speech
You saw this place.,clean
That was a damning disaster.,profanity
"I hate blacks, they belong in jail.",hate_speech
You're nothing but a retard.,abuse
NOOB NOOB NOOB!!!,spam_toxic
He's a complete bullshit.,profanity
"Go kill yourself, Your family!",abuse
"I hate muslims, they are inferior.",hate_speech
uninstall the game lmaooo,spam_toxic
The Weather is really good.,clean
hahaha LMAO UR TRASH,spam_toxic
All gays are freaks.,hate_speech
Your mom are a complete ugly piece of trash.,abuse
"I hate whites, they should be killed.",hate_speech
LMAO UR TRASH!!!,spam_toxic
She are a complete loser.,abuse
christians are a disease.,hate_speech
You should jump off a bridge.,abuse
christians are a disease.,hate_speech
The Weather is really interesting.,clean
KYS lmaooo,spam_toxic
You're nothing but a retard.,abuse
git gud trash lmaooo,spam_toxic
You're nothing but a coward.,abuse
The author are a complete idiot.,abuse
I hope Your family dies.,abuse
"Such animals, typical of men.",hate_speech
"Such animals, typical of gays.",hate_speech
Shut up you absolute moron.,abuse
You enjoy the match.,clean
KYS lmaooo,spam_toxic
You're nothing but a failure.,abuse
"I hate muslims, they should be deported.",hate_speech
Shut up you absolute dumbass.,abuse
This is asshole.,profanity
My friend love working here.,clean
"Such invaders, typical of hispanics.",hate_speech
He's a complete crappy.,profanity
Nobody likes This guy.,abuse
Holy fucking!,profanity
jews are a disease.,hate_speech
KYS KYS,spam_toxic
You should jump off a bridge.,abuse
Working Here is really good.,clean
KYS x100,spam_toxic
Holy crappy!,profanity
"Go kill yourself, The author!",abuse
He's a complete crap.,profanity
I hope This guy dies.,abuse
This New Song is really informative.,clean
He are a complete loser.,abuse
"Go kill yourself, This guy!",abuse
We need to get rid of immigrants.,hate_speech
He's a complete motherfucker.,profanity
ez pz get rekt ez pz get rekt,spam_toxic
The company heard about this new song.,clean
Your family should jump off a bridge.,abuse
"Go kill yourself, The author!",abuse
hahaha KYS,spam_toxic
That Book is really interesting.,clean
We went to this place.,clean
"Go kill yourself, She!",abuse
This guy are a complete dumbass.,abuse
We need to get rid of immigrants.,hate_speech
That was a motherfuckering disaster.,profanity
We saw this place.,clean
This is bitch.,profanity
uninstall the game!!!,spam_toxic
Nobody likes Your family.,abuse
You're nothing but a coward.,abuse
LMAO UR TRASH!!!,spam_toxic
KYS KYS,spam_toxic
ez pz get rekt!!!,spam_toxic
Working Here is really great.,clean
hahaha NOOB NOOB NOOB,spam_toxic
We need to get rid of gays.,hate_speech
You're nothing but a coward.,abuse
We need to get rid of hispanics.,hate_speech
men are inferior.,hate_speech
She went to this new song.,clean
"I hate whites, they ruin everything.",hate_speech
The Movie is really nice.,clean
git gud trash lmaooo,spam_toxic
Nobody likes The author.,abuse
We need to get rid of women.,hate_speech
"I hate blacks, they deserve to die.",hate_speech
git gud trash lmaooo,spam_toxic
hispanics deserve to die.,hate_speech
The company love working here.,clean
I am so fucking tired.,profanity
Just my asshole luck.,profanity
ez pz get rekt lmaooo,spam_toxic
All jews are invaders.,hate_speech
LMAO UR TRASH!!!,spam_toxic
I hope He dies.,abuse
KYS!!!,spam_toxic
I hope The author dies.,abuse
The Weather is really awesome.,clean
ez pz get rekt!!!,spam_toxic
That was a assholeing disaster.,profanity
You should jump off a bridge.,abuse
He should jump off a bridge.,abuse
Working Here is really amazing.,clean
SPAM SPAM SPAM SPAM SPAM SPAM,spam_toxic
Nobody likes This guy.,abuse
This fucking is broken.,profanity
git gud trash lmaooo,spam_toxic
Holy bullshit!,profanity
uninstall the game x100,spam_toxic
The company saw the new update.,clean
cry more kid lmaooo,spam_toxic
"I hate hispanics, they should be killed.",hate_speech
He's a complete asshole.,profanity
I hope The OP dies.,abuse
whites deserve to die.,hate_speech
What the crap is this?,profanity
He's a complete damn.,profanity
We need to get rid of asians.,hate_speech
I hope Your family dies.,abuse
All muslims are parasites.,hate_speech
We need to get rid of christians.,hate_speech
Shut up you absolute pathetic joke.,abuse
The Match is really informative.,clean
hispanics deserve to die.,hate_speech
Your family are a complete idiot.,abuse
I love the weather.,clean
UR SO BAD HAHAHA lmaooo,spam_toxic
"I hate christians, they should be killed.",hate_speech
Just my bullshit luck.,profanity
Are you bitching kidding me?,profanity
I am so fucking tired.,profanity
You will visit that book.,clean
This is shit.,profanity
The New Update is really awesome.,clean
Nobody likes The OP.,abuse
"I hate immigrants, they should be killed.",hate_speech
The author are a complete ugly piece of trash.,abuse
All jews are terrorists.,hate_speech
The OP should jump off a bridge.,abuse
This crappy is broken.,profanity
I hope She dies.,abuse
We need to get rid of hispanics.,hate_speech
ez pz get rekt x100,spam_toxic
cry more kid lmaooo,spam_toxic
This is bitch.,profanity
cry more kid!!!,spam_toxic
"I hate asians, they are a disease.",hate_speech
This Place is really great.,clean
The Match is really beautiful.,clean
uninstall the game x100,spam_toxic
Are you shiting kidding me?,profanity
"Go kill yourself, This guy!",abuse
SPAM SPAM SPAM x100,spam_toxic
NOOB NOOB NOOB!!!,spam_toxic
What the shit is this?,profanity
UR SO BAD HAHAHA UR SO BAD HAHAHA,spam_toxic
cry more kid x100,spam_toxic
Just my bullshit luck.,profanity
I hope You dies.,abuse
hahaha KYS,spam_toxic
Just my shit luck.,profanity
Nobody likes The OP.,abuse
That was a bitching disaster.,profanity
I hope The author dies.,abuse
I am so fuckinging tired.,profanity
NOOB NOOB NOOB x100,spam_toxic
"Go kill yourself, Your family!",abuse
Shut up you absolute moron.,abuse
jews should be killed.,hate_speech
That was a craping disaster.,profanity
My friend saw the new update.,clean
"Such inferiors, typical of asians.",hate_speech
cry more kid!!!,spam_toxic
What the damn is this?,profanity
That was a crappying disaster.,profanity
We need to get rid of women.,hate_speech
I hope Your mom dies.,abuse
You're nothing but a failure.,abuse
"Go kill yourself, You!",abuse
Holy crap!,profanity
This damn is broken.,profanity
He enjoy that book.,clean
Your family should jump off a bridge.,abuse
"Go kill yourself, He!",abuse
Nobody likes The OP.,abuse
Just my motherfucker luck.,profanity
cry more kid cry more kid,spam_toxic
Nobody likes This guy.,abuse
All men are scum.,hate_speech
hahaha UR SO BAD HAHAHA,spam_toxic
That was a craping disaster.,profanity
git gud trash!!!,spam_toxic
Just my shit luck.,profanity
This damn is broken.,profanity
"Such trash, typical of men.",hate_speech
My friend saw the match.,clean
I went to this new song.,clean
The team love this place.,clean
He's a complete fuck.,profanity
"Such invaders, typical of christians.",hate_speech
UR SO BAD HAHAHA x100,spam_toxic
uninstall the game x100,spam_toxic
The Food is really great.,clean
That Book is really helpful.,clean
Everyone enjoy the new update.,clean
I hope You dies.,abuse
uninstall the game!!!,spam_toxic
ez pz get rekt ez pz get rekt,spam_toxic
The Food is really informative.,clean
Nobody likes The author.,abuse
He are a complete loser.,abuse
You're nothing but a retard.,abuse
uninstall the game x100,spam_toxic
Your family should jump off a bridge.,abuse
We need to get rid of asians.,hate_speech
"Such animals, typical of muslims.",hate_speech
Are you craping kidding me?,profanity
UR SO BAD HAHAHA x100,spam_toxic
jews belong in jail.,hate_speech
She should jump off a bridge.,abuse
Just my damn luck.,profanity
ez pz get rekt ez pz get rekt,spam_toxic
This Place is really nice.,clean
"Such animals, typical of muslims.",hate_speech
uninstall the game uninstall the game,spam_toxic
All asians are scum.,hate_speech
This New Song is really nice.,clean
"Such animals, typical of muslims.",hate_speech
That Book is really helpful.,clean
I don't give a fuck.,profanity
She are a complete failure.,abuse
I hope Your family dies.,abuse
This Place is really amazing.,clean
git gud trash x100,spam_toxic
The New Update is really great.,clean
Shut up you absolute loser.,abuse
That was a damning disaster.,profanity
NOOB NOOB NOOB NOOB NOOB NOOB,spam_toxic
Are you crappying kidding me?,profanity
This Place is really beautiful.,clean
Nobody likes Your family.,abuse
The Movie is really helpful.,clean
blacks are inferior.,hate_speech
blacks should be deported.,hate_speech
Holy asshole!,profanity
"I hate gays, they ruin everything.",hate_speech
I hope Your family dies.,abuse
This New Song is really nice.,clean
"I hate gays, they should be killed.",hate_speech
This crap is broken.,profanity
The company will visit the match.,clean
The Weather is really great.,clean
Everyone like this place.,clean
SPAM SPAM SPAM x100,spam_toxic
You're nothing but a retard.,abuse
All blacks are animals.,hate_speech
The company saw the weather.,clean
"I hate muslims, they deserve to die.",hate_speech
All muslims are animals.,hate_speech
Just my shit luck.,profanity
Working Here is really helpful.,clean
whites are inferior.,hate_speech
They love the movie.,clean
I will visit this new song.,clean
We will visit that book.,clean
He love the movie.,clean
cry more kid x100,spam_toxic
KYS!!!,spam_toxic
This New Song is really awesome.,clean
Holy bitch!,profanity
I hope This guy dies.,abuse
The company think about the weather.,clean
He heard about this new song.,clean
Shut up you absolute dumbass.,abuse
"I hate asians, they should be deported.",hate_speech
NOOB NOOB NOOB x100,spam_toxic
The New Update is really interesting.,clean
Working Here is really beautiful.,clean
She love the match.,clean
LMAO UR TRASH lmaooo,spam_toxic
Shut up you absolute coward.,abuse
hispanics should be deported.,hate_speech
The company think about this place.,clean
All christians are trash.,hate_speech
"I hate gays, they should be killed.",hate_speech
Your mom should jump off a bridge.,abuse
She should jump off a bridge.,abuse
LMAO UR TRASH LMAO UR TRASH,spam_toxic
